# TF -> transcription-unit attribution, derived from EcoCyc 30.0
# regulation.dat (Transcription-Factor-Binding) + dnabindsites.dat + transunits.dat.
# Regenerate: scripts/build_tf_tu_reattribution.py
# A TF listed here acts on THIS transcription unit; the model's cistron-content
# rule must not place it on a sibling TU of the same operon that is absent here.
tf_id	ecocyc_regulator	transcription_unit	gene
CPLX0-7797	CPLX0-7797	TU586	EG50009
CPLX0-7797	CPLX0-7797	TU587	EG11821
CPLX0-7797	CPLX0-7797	TU587	EG12191
CPLX0-7797	CPLX0-7797	TU65	G7072
CPLX0-7797	CPLX0-7797	TU681	EG10456
CPLX0-7797	CPLX0-7797	TU686	EG11150
CPLX0-7797	CPLX0-7797	TU686	EG11282
CPLX0-7797	CPLX0-7797	TU686	G7300
CPLX0-7797	CPLX0-7797	TU686	G7301
CPLX0-7797	CPLX0-7797	TU686	G7302
CPLX0-7797	CPLX0-7797	TU686	G7303
CPLX0-7797	CPLX0-7797	TU686	G7304
CPLX0-7797	CPLX0-7797	TU686	G7305
CPLX0-7797	CPLX0-7797	TU686	G7306
CPLX0-7797	CPLX0-7797	TU686	G7307
CPLX0-7797	CPLX0-7797	TU686	G7308
CPLX0-7797	CPLX0-7797	TU686	G7309
CPLX0-7797	CPLX0-7797	TU794	EG11325
CPLX0-7797	CPLX0-7797	TU861	EG12031
CPLX0-7852	CPLX0-7852	TU0-14134	EG12462
CPLX0-7852	CPLX0-7852	TU0-45268	EG12243
CPLX0-7852	CPLX0-7852	TU0-45268	EG50009
CPLX0-7852	CPLX0-7852	TU0-8586	EG12228
CPLX0-7852	CPLX0-7852	TU0-8863	EG10090
CPLX0-7852	CPLX0-7852	TU00096	EG11889
CPLX0-7852	CPLX0-7852	TU00096	EG11890
CPLX0-7852	CPLX0-7852	TU00467	EG10131
CPLX0-7852	CPLX0-7852	TU00467	EG10132
CPLX0-7852	CPLX0-7852	TU586	EG12243
CPLX0-7852	CPLX0-7852	TU586	EG50009
CPLX0-7854	CPLX0-7854	TU00213	EG11402
CPLX0-7854	CPLX0-7854	TU00213	EG12127
CPLX0-7916	CPLX0-7916	TU0-12916	G6231
CPLX0-7916	CPLX0-7916	TU0-13250	G6727
CPLX0-7916	CPLX0-7916	TU0-13250	G6728
CPLX0-7916	CPLX0-7916	TU0-13250	G6729
CPLX0-7916	CPLX0-7916	TU0-13250	G6730
CPLX0-7916	CPLX0-7916	TU0-13390	G6956
CPLX0-7916	CPLX0-7916	TU0-13445	G7026
CPLX0-7916	CPLX0-7916	TU0-13825	G7566
CPLX0-7916	CPLX0-7916	TU0-13886	EG10656
CPLX0-7916	CPLX0-7916	TU0-42477	EG10531
CPLX0-7916	CPLX0-7916	TU0-42515	EG10116
CPLX0-7916	CPLX0-7916	TU0-42564	EG10116
CPLX0-7916	CPLX0-7916	TU0-4802	EG10114
CPLX0-7916	CPLX0-7916	TU0-4802	EG10115
CPLX0-7916	CPLX0-7916	TU0-4802	EG10116
CPLX0-7916	CPLX0-7916	TU0-8596	EG11707
CPLX0-7916	CPLX0-7916	TU0-8758	G7577
CPLX0-7916	CPLX0-7916	TU0-9	EG11992
CPLX0-7928	CPLX0-7928	TU0-14381	EG10836
CPLX0-7928	CPLX0-7928	TU0-14381	EG11130
CPLX0-7928	CPLX0-7928	TU0-14381	EG11131
CPLX0-7929	CPLX0-7929	TU0-13493	EG12844
CPLX0-7929	CPLX0-7929	TU0-13493	G0-9121
CPLX0-7975	CPLX0-7975	TU0-13037	EG10630
CPLX0-7975	CPLX0-7975	TU0-13037	EG11700
CPLX0-7975	CPLX0-7975	TU00194	EG10631
CPLX0-7975	CPLX0-7975	TU00195	EG10742
CPLX0-8043	CPLX0-8043	TU0-13299	G6798
CPLX0-8043	CPLX0-8043	TU0-13299	G6799
CPLX0-8043	CPLX0-8043	TU0-7861	G6800
CPLX0-8043	CPLX0-8043	TU0-7861	G6801
CPLX0-8043	CPLX0-8043	TU0-7861	G6802
CPLX0-8043	CPLX0-8043	TU0-7861	G6803
CPLX0-8043	CPLX0-8043	TU0-7861	G6804
CPLX0-8043	CPLX0-8043	TU0-7861	G6805
CPLX0-8043	CPLX0-8043	TU0-7861	G6806
CPLX0-8048	CPLX0-8048	TU0-8757	EG12694
CPLX0-8048	CPLX0-8048	TU00368	EG11168
CPLX0-8048	CPLX0-8048	TU00368	EG11169
CPLX0-8048	CPLX0-8048	TU00368	EG12393
CPLX0-8061	CPLX0-8061	TU0-1022	EG12381
CPLX0-8061	CPLX0-8061	TU0-1022	EG20257
CPLX0-8061	CPLX0-8061	TU0-1022	G7401
CPLX0-8061	CPLX0-8061	TU0-1022	G7402
CPLX0-8061	CPLX0-8061	TU0-4783	EG11417
CPLX0-8061	CPLX0-8061	TU0-4783	G812
CPLX0-8061	CPLX0-8061	TU00047	EG10660
CPLX0-8061	CPLX0-8061	TU00047	EG10661
CPLX0-8061	CPLX0-8061	TU00047	EG12360
CPLX0-8062	CPLX0-8062	TU00247	EG11557
CPLX0-8062	CPLX0-8062	TU00247	EG11558
CPLX0-8062	CPLX0-8062	TU00247	EG11559
CPLX0-8062	CPLX0-8062	TU00247	EG11560
CPLX0-8062	CPLX0-8062	TU00247	EG11561
CPLX0-8062	CPLX0-8062	TU00247	EG12608
CPLX0-8062	CPLX0-8062	TU142	EG11562
CPLX0-8062	CPLX0-8062	TU142	EG11563
CPLX0-8062	CPLX0-8062	TU142	EG11564
CPLX0-8062	CPLX0-8062	TU142	EG11565
CPLX0-8071	CPLX0-8071	TU0-7601	G6275
CPLX0-8071	CPLX0-8071	TU0-7602	G6274
CPLX0-8071	CPLX0-8071	TU0-7603	EG11583
CPLX0-8071	CPLX0-8071	TU0-7603	G6277
CPLX0-8071	CPLX0-8071	TU0-7603	G6278
CPLX0-8071	CPLX0-8071	TU0-7603	G6280
CPLX0-8071	CPLX0-8071	TU0-7603	G6281
CPLX0-8071	CPLX0-8071	TU0-7603	G6282
CPLX0-8071	CPLX0-8071	TU0-7603	G6283
CPLX0-8075	CPLX0-8075	TU0-14511	EG10189
CPLX0-8075	CPLX0-8075	TU0-2302	EG11504
CPLX0-8075	CPLX0-8075	TU0-2302	EG11621
CPLX0-8075	CPLX0-8075	TU0-2302	EG11737
CPLX0-8075	CPLX0-8075	TU0-3741	EG10582
CPLX0-8075	CPLX0-8075	TU0-3741	EG10590
CPLX0-8075	CPLX0-8075	TU00100	EG10173
CPLX0-8075	CPLX0-8075	TU00100	EG10174
CPLX0-8075	CPLX0-8075	TU00151	EG10286
CPLX0-8075	CPLX0-8075	TU00151	EG10287
CPLX0-8075	CPLX0-8075	TU00151	EG10288
CPLX0-8075	CPLX0-8075	TU00151	EG10289
CPLX0-8075	CPLX0-8075	TU00151	EG10290
CPLX0-8083	CPLX0-8083	TU0-1881	EG12132
CPLX0-8083	CPLX0-8083	TU0-1881	G7324
CPLX0-8083	CPLX0-8083	TU0-1881	G7325
CPLX0-8083	CPLX0-8083	TU0-1881	G7326
CPLX0-8083	CPLX0-8083	TU0-8530	G6515
CPLX0-8109	CPLX0-8109	TU-8411	EG11347
CPLX0-8109	CPLX0-8109	TU-8411	EG11654
CPLX0-8109	CPLX0-8109	TU-8411	EG11656
CPLX0-8109	CPLX0-8109	TU-8411	G377
CPLX0-8109	CPLX0-8109	TU-8411	G378
CPLX0-8109	CPLX0-8109	TU-8411	G379
CPLX0-8109	CPLX0-8109	TU0-13815	G7541
CPLX0-8109	CPLX0-8109	TU0-14408	EG11236
CPLX0-8210	CPLX0-8210	TU0-14211	G7944
CPLX0-8210	CPLX0-8210	TU0-8628	G7945
CPLX0-8229	CPLX0-8229	TU0-13854	G7601
CPLX0-8229	CPLX0-8229	TU0-13854	G7602
CPLX0-8230	CPLX0-8230	TU0-13854	G7601
CPLX0-8230	CPLX0-8230	TU0-13854	G7602
CPLX0-8234	CPLX0-8234	TU0-12902	EG50010
CPLX0-8234	CPLX0-8234	TU0-12902	G6208
CPLX0-8234	CPLX0-8234	TU0-12902	G6209
CPLX0-8258	CPLX0-8258	TU00248	EG10140
CPLX0-8258	CPLX0-8258	TU00248	EG10141
CPLX0-8258	CPLX0-8258	TU00248	EG10142
CPLX0-8258	CPLX0-8258	TU00248	EG10143
CPLX0-8258	CPLX0-8258	TU00248	EG10144
CPLX0-8258	CPLX0-8258	TU00248	EG12198
CPLX0-8285	CPLX0-8285	TU00118	EG10133
CPLX0-8285	CPLX0-8285	TU00360	EG10753
CPLX0-8285	CPLX0-8285	TU00360	EG10964
CPLX0-8285	CPLX0-8285	TU00360	G0-17074
CPLX0-8285	CPLX0-8285	TU00467	EG10131
CPLX0-8285	CPLX0-8285	TU00467	EG10132
CPLX0-8309	CPLX0-8309	TU0-42492	EG12268
CPLX0-8312	CPLX0-8312	TU0-8679	G6494
CPLX0-841	CPLX0-841	TU522	EG10571
CPLX0-841	CPLX0-841	TU522	EG10572
CPLX0-841	CPLX0-841	TU522	EG11249
CPLX0-841	CPLX0-841	TU523	EG10571
CPLX0-841	CPLX0-841	TU523	EG10572
CPLX0-841	CPLX0-841	TU523	EG11249
CPLX0-8563	CPLX0-8563	TU0-12807	EG10531
CPLX0-8563	CPLX0-8563	TU0-13094	G6480
CPLX0-8563	CPLX0-8563	TU0-13725	EG12845
CPLX0-8563	CPLX0-8563	TU0-13725	G7425
CPLX0-8563	CPLX0-8563	TU0-13725	G7426
CPLX0-8563	CPLX0-8563	TU0-13725	G7427
CPLX0-8563	CPLX0-8563	TU0-13725	G7428
CPLX0-8563	CPLX0-8563	TU0-13725	G7429
CPLX0-8563	CPLX0-8563	TU0-13725	G7430
CPLX0-8563	CPLX0-8563	TU0-14193	EG12554
CPLX0-8563	CPLX0-8563	TU0-14193	EG12556
CPLX0-8563	CPLX0-8563	TU0-14193	EG12557
CPLX0-8563	CPLX0-8563	TU0-14193	G0-10241
CPLX0-8563	CPLX0-8563	TU0-14193	G7913
CPLX0-8563	CPLX0-8563	TU0-14193	G7914
CPLX0-8563	CPLX0-8563	TU0-14193	G7915
CPLX0-8563	CPLX0-8563	TU0-14203	EG12576
CPLX0-8563	CPLX0-8563	TU0-14203	G7933
CPLX0-8563	CPLX0-8563	TU0-14373	EG11359
CPLX0-8563	CPLX0-8563	TU0-14373	EG12173
CPLX0-8563	CPLX0-8563	TU0-14373	G7702
CPLX0-8563	CPLX0-8563	TU0-14373	G7703
CPLX0-8563	CPLX0-8563	TU0-14373	G7704
CPLX0-8563	CPLX0-8563	TU0-14373	G7705
CPLX0-8563	CPLX0-8563	TU0-14373	G7706
CPLX0-8563	CPLX0-8563	TU0-14373	G7707
CPLX0-8563	CPLX0-8563	TU0-14373	G7708
CPLX0-8563	CPLX0-8563	TU0-14373	G7709
CPLX0-8563	CPLX0-8563	TU0-14373	G7710
CPLX0-8563	CPLX0-8563	TU0-14373	G7711
CPLX0-8563	CPLX0-8563	TU0-42483	EG50004
CPLX0-8563	CPLX0-8563	TU0-7821	EG12180
CPLX0-8563	CPLX0-8563	TU0-8511	G6882
CPLX0-8563	CPLX0-8563	TU00460	EG10291
CPLX0-8563	CPLX0-8563	TU00460	EG10292
CPLX0-8563	CPLX0-8563	TU5	G6709
CPLX0-8563	CPLX0-8563	TU5	G6710
CPLX0-8563	CPLX0-8563	TU5	G6711
CPLX0-8563	CPLX0-8563	TU5	G6712
CPLX0-8563	CPLX0-8563	TU5	G6713
CPLX0-8563	CPLX0-8563	TU5	G6714
CPLX0-8563	CPLX0-8563	TU5	G6715
CPLX0-8563	CPLX0-8563	TU5	G6716
CPLX0-8563	CPLX0-8563	TU5	G6717
CPLX0-8563	CPLX0-8563	TU5	G6718
CPLX0-8563	CPLX0-8563	TU5	G6719
CPLX0-8563	CPLX0-8563	TU581	G6619
CPLX0-8563	CPLX0-8563	TU787	EG11738
CPLX0-8566	CPLX0-8566	TU0-13399	G6967
CPLX0-8566	CPLX0-8566	TU0-3341	G7596
CPLX0-8566	CPLX0-8566	TU0-3581	EG10007
CPLX0-8566	CPLX0-8566	TU0-3581	EG10072
CPLX0-8566	CPLX0-8566	TU0-3581	EG10452
CPLX0-8566	CPLX0-8566	TU0-3581	EG12124
CPLX0-8566	CPLX0-8566	TU0-3581	EG12125
CPLX0-8566	CPLX0-8566	TU0-3622	EG12834
CPLX0-8566	CPLX0-8566	TU0-3622	EG12835
CPLX0-8566	CPLX0-8566	TU0-3622	EG12836
CPLX0-8566	CPLX0-8566	TU0-3622	EG12837
CPLX0-8566	CPLX0-8566	TU0-3645	G6517
CPLX0-8566	CPLX0-8566	TU0-3645	G6518
CPLX0-8566	CPLX0-8566	TU0-3645	G6519
CPLX0-8566	CPLX0-8566	TU0-3645	G6520
CPLX0-8566	CPLX0-8566	TU0-3645	G6521
CPLX0-8566	CPLX0-8566	TU0-3645	G6522
CPLX0-8566	CPLX0-8566	TU0-3645	G6523
CPLX0-8566	CPLX0-8566	TU0-45258	G7596
CPLX0-8566	CPLX0-8566	TU0-5901	EG10383
CPLX0-8566	CPLX0-8566	TU0-5901	G0-17117
CPLX0-8566	CPLX0-8566	TU0-5903	EG10383
CPLX0-8566	CPLX0-8566	TU0-5903	G0-17117
CPLX0-8566	CPLX0-8566	TU00027	EG10383
CPLX0-8566	CPLX0-8566	TU00027	EG10385
CPLX0-8566	CPLX0-8566	TU00027	EG10387
CPLX0-8566	CPLX0-8566	TU00027	G0-17117
CPLX0-8566	CPLX0-8566	TU00028	EG10385
CPLX0-8566	CPLX0-8566	TU00028	EG10387
CPLX0-8566	CPLX0-8566	TU00029	EG10383
CPLX0-8566	CPLX0-8566	TU00029	EG10385
CPLX0-8566	CPLX0-8566	TU00029	EG10387
CPLX0-8566	CPLX0-8566	TU00029	G0-17117
CPLX0-8566	CPLX0-8566	TU00172	EG10386
CPLX0-8566	CPLX0-8566	TU00172	EG10388
CPLX0-8566	CPLX0-8566	TU00172	EG10389
CPLX0-8566	CPLX0-8566	TU587	EG11821
CPLX0-8566	CPLX0-8566	TU587	EG12191
CPLX0-8576	CPLX0-8576	TU0-8346	EG12908
CPLX0-8576	CPLX0-8576	TU0-8346	G7723
CPLX0-8576	CPLX0-8576	TU0-8346	G7724
CPLX0-8576	CPLX0-8576	TU0-8346	G7726
CPLX0-8576	CPLX0-8576	TU0-8346	G7727
CPLX0-8578	CPLX0-8578	TU0-14018	EG20049
CPLX0-8578	CPLX0-8578	TU0-14018	EG20051
CPLX0-8578	CPLX0-8578	TU0-14018	EG20053
CPLX0-8578	CPLX0-8578	TU0-14018	G7789
CPLX0-8578	CPLX0-8578	TU0-14018	GB4478
CPLX0-8593	CPLX0-8593	TU0-14183	EG12544
CPLX0-8593	CPLX0-8593	TU0-14183	G7901
CPLX0-8593	CPLX0-8593	TU0-1601	EG10637
CPLX0-8593	CPLX0-8593	TU0-1601	G436
CPLX0-8593	CPLX0-8593	TU0-1601	G7675
CPLX0-8593	CPLX0-8593	TU0-1601	G7676
CPLX0-8593	CPLX0-8593	TU0-1601	G7677
CPLX0-8593	CPLX0-8593	TU0-42543	EG10637
CPLX0-8593	CPLX0-8593	TU0-42544	G7919
CPLX0-8593	CPLX0-8593	TU0-42544	G7920
CPLX0-8593	CPLX0-8593	TU0-42544	G7921
CPLX0-8593	CPLX0-8593	TU0-6843	G7920
CPLX0-8593	CPLX0-8593	TU0-6843	G7921
CPLX0-8593	CPLX0-8593	TU00410	EG10309
CPLX0-8595	CPLX0-8595	TU00248	EG10140
CPLX0-8595	CPLX0-8595	TU00248	EG10141
CPLX0-8595	CPLX0-8595	TU00248	EG10142
CPLX0-8595	CPLX0-8595	TU00248	EG10143
CPLX0-8595	CPLX0-8595	TU00248	EG10144
CPLX0-8595	CPLX0-8595	TU00248	EG12198
CPLX0-8597	CPLX0-8597	TU0-12871	G6148
CPLX0-8597	CPLX0-8597	TU0-13069	G6442
CPLX0-8597	CPLX0-8597	TU0-13069	G6443
CPLX0-8597	CPLX0-8597	TU0-1701	G6855
CPLX0-8597	CPLX0-8597	TU0-41801	EG11644
CPLX0-8597	CPLX0-8597	TU0-42483	EG50004
CPLX0-8597	CPLX0-8597	TU0-42501	G6603
CPLX0-8597	CPLX0-8597	TU0-45257	G6543
CPLX0-8597	CPLX0-8597	TU0-45257	G6544
CPLX0-8597	CPLX0-8597	TU0-45257	G6545
CPLX0-8597	CPLX0-8597	TU0-45257	G6546
CPLX0-8597	CPLX0-8597	TU0-45276	G6855
CPLX0-8597	CPLX0-8597	TU0-8671	G6444
CPLX0-8597	CPLX0-8597	TU00066	EG10984
CPLX0-8597	CPLX0-8597	TU00392	G6543
CPLX0-8597	CPLX0-8597	TU00392	G6544
CPLX0-8597	CPLX0-8597	TU00392	G6545
CPLX0-8597	CPLX0-8597	TU00392	G6546
CPLX0-8597	CPLX0-8597	TU787	EG11738
CPLX0-8952	CPLX0-8952	TU0-13343	G0-17023
CPLX0-8952	CPLX0-8952	TU0-13343	G6857
CPLX0-8952	CPLX0-8952	TU0-13343	G6858
CPLX0-981	CPLX0-981	TU0-1802	EG12344
CPLX0-981	CPLX0-981	TU0-1802	PSPF
CPLX0-981	CPLX0-981	TU00326	EG10776
CPLX0-981	CPLX0-981	TU00326	EG10777
CPLX0-981	CPLX0-981	TU00326	EG10778
CPLX0-981	CPLX0-981	TU00326	EG10779
CPLX0-981	CPLX0-981	TU00326	EG10780
EG10087-MONOMER	EG10087-MONOMER	TU0-7221	G6195
EG10087-MONOMER	EG10087-MONOMER	TU0-8503	G6423
EG10087-MONOMER	EG10087-MONOMER	TU00241	EG10085
EG10087-MONOMER	EG10087-MONOMER	TU00241	EG10086
EG10087-MONOMER	EG10087-MONOMER	TU00401	EG10461
EG10226-MONOMER	EG10226-MONOMER	TU0-13327	EG10228
EG10226-MONOMER	EG10226-MONOMER	TU0-13327	G6834
EG10226-MONOMER	EG10226-MONOMER	TU0-13327	G6835
EG10226-MONOMER	EG10226-MONOMER	TU0-13328	EG10226
EG10226-MONOMER	EG10226-MONOMER	TU0-13331	EG10227
EG10226-MONOMER	EG10226-MONOMER	TU0-13331	EG11303
EG10226-MONOMER	EG10226-MONOMER	TU0-13331	EG11304
EG10226-MONOMER	EG10226-MONOMER	TU0-13331	G6836
EG10226-MONOMER	EG10226-MONOMER	TU0-13331	G6837
EG10442-MONOMER	EG10442-MONOMER	TU0-13634	G7281
EG10442-MONOMER	EG10442-MONOMER	TU0-13634	G7282
EG10442-MONOMER	EG10442-MONOMER	TU0-13853	G36
EG10442-MONOMER	EG10442-MONOMER	TU00284	EG10442
EG10442-MONOMER	EG10442-MONOMER	TU00284	EG10443
EG10442-MONOMER	EG10442-MONOMER	TU521	EG10571
EG10442-MONOMER	EG10442-MONOMER	TU521	EG10835
EG10442-MONOMER	EG10442-MONOMER	TU521	EG11249
EG11084-MONOMER	EG11084-MONOMER	TU0-14030	EG11199
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10214
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10265
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10339
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10341
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10342
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10344
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10347
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10604
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10619
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10620
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10621
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10622
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG10623
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG11084
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG11085
EG11084-MONOMER	EG11084-MONOMER	TU0-941	EG11086
EG11084-MONOMER	EG11084-MONOMER	TU0-941	G0-17085
EG11088-MONOMER	EG11088-MONOMER	TU0-1143	EG11784
EG11088-MONOMER	EG11088-MONOMER	TU0-12943	EG10439
EG11088-MONOMER	EG11088-MONOMER	TU0-12943	EG12429
EG11088-MONOMER	EG11088-MONOMER	TU0-1962	EG20080
EG11088-MONOMER	EG11088-MONOMER	TU0-1962	G0-8601
EG11088-MONOMER	EG11088-MONOMER	TU0-1962	G7542
EG11088-MONOMER	EG11088-MONOMER	TU0-1962	G7543
EG11088-MONOMER	EG11088-MONOMER	TU0-1962	G7544
EG11088-MONOMER	EG11088-MONOMER	TU0-1962	G7545
EG11088-MONOMER	EG11088-MONOMER	TU0-45222	EG10024
EG11088-MONOMER	EG11088-MONOMER	TU0-45222	EG10025
EG11088-MONOMER	EG11088-MONOMER	TU0-45222	EG10543
EG11088-MONOMER	EG11088-MONOMER	TU0-45222	EG11088
EG11088-MONOMER	EG11088-MONOMER	TU0-7806	EG10432
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10214
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10265
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10339
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10341
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10342
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10344
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10347
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10604
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10619
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10620
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10621
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10622
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG10623
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG11084
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG11085
EG11088-MONOMER	EG11088-MONOMER	TU0-941	EG11086
EG11088-MONOMER	EG11088-MONOMER	TU0-941	G0-17085
EG11088-MONOMER	EG11088-MONOMER	TU00101	EG10178
EG11088-MONOMER	EG11088-MONOMER	TU00101	EG10179
EG11088-MONOMER	EG11088-MONOMER	TU00101	EG10180
EG11088-MONOMER	EG11088-MONOMER	TU00101	EG10181
EG11088-MONOMER	EG11088-MONOMER	TU00101	EG10182
EG11088-MONOMER	EG11088-MONOMER	TU00151	EG10286
EG11088-MONOMER	EG11088-MONOMER	TU00151	EG10287
EG11088-MONOMER	EG11088-MONOMER	TU00151	EG10288
EG11088-MONOMER	EG11088-MONOMER	TU00151	EG10289
EG11088-MONOMER	EG11088-MONOMER	TU00151	EG10290
EG11088-MONOMER	EG11088-MONOMER	TU00158	EG10649
EG11088-MONOMER	EG11088-MONOMER	TU00522	EG10024
EG11088-MONOMER	EG11088-MONOMER	TU00522	EG10025
EG11088-MONOMER	EG11088-MONOMER	TU00522	EG10543
EG11088-MONOMER	EG11088-MONOMER	TU00522	EG11088
EG11103-MONOMER	EG11103-MONOMER	TU0-198696	G6290
EG11103-MONOMER	EG11103-MONOMER	TU0-198696	G6291
EG11356-MONOMER	EG11356-MONOMER	TU0-13527	EG12008
EG11356-MONOMER	EG11356-MONOMER	TU0-14116	EG11928
EG11356-MONOMER	EG11356-MONOMER	TU0-14429	G6543
EG11356-MONOMER	EG11356-MONOMER	TU0-14429	G6544
EG11356-MONOMER	EG11356-MONOMER	TU0-14429	G6545
EG11356-MONOMER	EG11356-MONOMER	TU0-14429	G6546
EG11356-MONOMER	EG11356-MONOMER	TU0-1981	EG11391
EG11356-MONOMER	EG11356-MONOMER	TU0-4021	G6639
EG11356-MONOMER	EG11356-MONOMER	TU0-45201	G6543
EG11356-MONOMER	EG11356-MONOMER	TU0-45201	G6544
EG11356-MONOMER	EG11356-MONOMER	TU0-45201	G6545
EG11356-MONOMER	EG11356-MONOMER	TU0-45201	G6546
EG11356-MONOMER	EG11356-MONOMER	TU0-45224	EG11489
EG11356-MONOMER	EG11356-MONOMER	TU0-45224	G6547
EG11356-MONOMER	EG11356-MONOMER	TU0-45224	G6548
EG11356-MONOMER	EG11356-MONOMER	TU0-45231	EG11490
EG11356-MONOMER	EG11356-MONOMER	TU0-45231	G6786
EG11356-MONOMER	EG11356-MONOMER	TU0-45234	EG11391
EG11356-MONOMER	EG11356-MONOMER	TU0-45242	EG11398
EG11356-MONOMER	EG11356-MONOMER	TU0-45242	EG11399
EG11356-MONOMER	EG11356-MONOMER	TU0-45242	EG11400
EG11356-MONOMER	EG11356-MONOMER	TU0-45249	EG12008
EG11356-MONOMER	EG11356-MONOMER	TU0-45257	G6543
EG11356-MONOMER	EG11356-MONOMER	TU0-45257	G6544
EG11356-MONOMER	EG11356-MONOMER	TU0-45257	G6545
EG11356-MONOMER	EG11356-MONOMER	TU0-45257	G6546
EG11356-MONOMER	EG11356-MONOMER	TU0-5682	EG11544
EG11356-MONOMER	EG11356-MONOMER	TU0-5682	EG12240
EG11356-MONOMER	EG11356-MONOMER	TU0-5682	EG12241
EG11356-MONOMER	EG11356-MONOMER	TU0-5682	G0-16680
EG11356-MONOMER	EG11356-MONOMER	TU00136	EG10319
EG11356-MONOMER	EG11356-MONOMER	TU00136	EG10320
EG11356-MONOMER	EG11356-MONOMER	TU00282	EG11398
EG11356-MONOMER	EG11356-MONOMER	TU00282	EG11399
EG11356-MONOMER	EG11356-MONOMER	TU00282	EG11400
EG11356-MONOMER	EG11356-MONOMER	TU00390	EG11489
EG11356-MONOMER	EG11356-MONOMER	TU00390	G6547
EG11356-MONOMER	EG11356-MONOMER	TU00390	G6548
EG11356-MONOMER	EG11356-MONOMER	TU00392	G6543
EG11356-MONOMER	EG11356-MONOMER	TU00392	G6544
EG11356-MONOMER	EG11356-MONOMER	TU00392	G6545
EG11356-MONOMER	EG11356-MONOMER	TU00392	G6546
EG11356-MONOMER	EG11356-MONOMER	TU369	EG11490
EG11356-MONOMER	EG11356-MONOMER	TU369	G6786
EG11394-MONOMER	EG11394-MONOMER	TU0-1482	EG10274
EG11394-MONOMER	EG11394-MONOMER	TU00092	EG10273
EG11449-MONOMER	EG11449-MONOMER	TU0-45182	EG10403
EG11449-MONOMER	EG11449-MONOMER	TU0-45182	EG10404
EG11449-MONOMER	EG11449-MONOMER	TU0-45182	EG11514
EG11449-MONOMER	EG11449-MONOMER	TU0-8603	EG11450
EG11449-MONOMER	EG11449-MONOMER	TU00136	EG10319
EG11449-MONOMER	EG11449-MONOMER	TU00136	EG10320
EG11449-MONOMER	EG11449-MONOMER	TU00182	EG10403
EG11449-MONOMER	EG11449-MONOMER	TU00182	EG10404
EG11449-MONOMER	EG11449-MONOMER	TU00182	EG11514
EG11544-MONOMER	EG11544-MONOMER	TU0-14122	EG11935
EG11544-MONOMER	EG11544-MONOMER	TU0-14122	EG11936
EG11544-MONOMER	EG11544-MONOMER	TU0-14433	EG12242
EG11544-MONOMER	EG11544-MONOMER	TU0-14433	EG12243
EG11544-MONOMER	EG11544-MONOMER	TU0-1521	EG10321
EG11544-MONOMER	EG11544-MONOMER	TU0-1521	G0-17102
EG11544-MONOMER	EG11544-MONOMER	TU0-2261	EG12243
EG11544-MONOMER	EG11544-MONOMER	TU0-4146	EG10316
EG11544-MONOMER	EG11544-MONOMER	TU0-4146	EG10455
EG11544-MONOMER	EG11544-MONOMER	TU0-4146	EG10545
EG11544-MONOMER	EG11544-MONOMER	TU0-4146	EG11284
EG11544-MONOMER	EG11544-MONOMER	TU0-45182	EG10403
EG11544-MONOMER	EG11544-MONOMER	TU0-45182	EG10404
EG11544-MONOMER	EG11544-MONOMER	TU0-45182	EG11514
EG11544-MONOMER	EG11544-MONOMER	TU0-45231	EG11490
EG11544-MONOMER	EG11544-MONOMER	TU0-45231	G6786
