$	0m	0m	1m	1m	1m	2m	2m	2m
EG50003	33.0000	34.1429	35.3810	38.9091	38.7619	36.5000	37.3810	34.6364
EG50004	26.0000	25.4762	24.2381	21.0000	21.0000	20.8636	18.5714	18.4091
EG50005	4.0000	3.1905	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000
EG50006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG50007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG50009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EG50010	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
EG50011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10437	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	1.9524	1.0000
G0-10438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10439	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10440	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10446	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10449	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10450	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10451	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-10452	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10453	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10456	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10458	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10459	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10460	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10462	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10463	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-10464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10465	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10466	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10467	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-10468	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10469	1.0000	1.0000	1.0000	1.0000	0.6190	0.0000	0.0000	0.0000
G0-10470	3.0000	2.1905	2.0000	2.0000	2.0000	2.0000	2.0000	1.5000
G0-10471	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	1.9545
G0-10472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10473	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10474	5.0000	4.0476	4.2381	5.0000	5.0000	5.0000	5.0000	5.0000
G0-10475	1.0000	1.0000	1.0000	0.5909	0.0000	0.9091	1.0000	1.0000
G0-10511	0.0000	0.0000	0.0000	0.0000	0.6667	1.0000	1.0000	1.0000
G0-10512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3182
G0-10513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3182
G0-10525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10529	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10530	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10535	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10536	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10537	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10539	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10540	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10542	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10543	0.0000	0.2857	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-10544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10545	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10546	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10559	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10580	2.0000	2.0000	2.1429	3.0000	3.0000	3.0000	3.3810	4.0000
G0-10583	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10584	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10588	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10589	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10591	0.0000	0.0000	0.0000	0.8636	1.0000	1.0000	1.0000	1.0000
G0-10593	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10594	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10595	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10596	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10603	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10605	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10607	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10608	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10616	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10617	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10624	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-10629	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10630	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10632	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10633	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10643	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10644	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10645	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10646	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10647	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10648	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10649	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-10650	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10652	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10653	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10654	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10655	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10656	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10657	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10696	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10706	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10707	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10715	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10716	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10737	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10738	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-10751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16635	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16637	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16638	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16639	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16640	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16673	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16675	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16685	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16686	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16688	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16693	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-16721	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16722	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16724	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16726	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16728	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16729	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16732	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16733	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16735	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16736	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16737	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16738	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16739	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16740	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16742	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16743	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16744	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16745	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16746	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16747	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16748	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16749	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-16751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17019	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17028	1.0000	1.0000	1.0000	1.0000	1.0476	2.0000	2.0000	2.0000
G0-17029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17044	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17046	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17078	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17106	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17108	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17109	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17114	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-17126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-41	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-8601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8862	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8865	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8891	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.7727
G0-8892	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8893	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7143	1.0000
G0-8895	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-8905	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9384	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9385	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9387	1.0000	1.1429	1.6190	1.0000	0.2381	1.0000	1.4762	2.0000
G0-9388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9562	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000	3.0000
G0-9563	0.0000	0.0000	0.0000	0.0000	0.0000	0.2273	1.0000	1.0000
G0-9582	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9602	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9603	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9605	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9607	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9610	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G0-9613	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9621	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9662	0.0000	0.0000	0.7619	1.0000	1.0000	1.0000	1.0000	0.1818
G0-9962	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G0-9981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G1	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.4762	0.0000
G198	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G2001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G2002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G357	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G358	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G359	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G36	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G360	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G361	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G362	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G363	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G364	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G365	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G366	3.0000	3.0000	3.0000	2.1818	2.0000	2.0000	2.0000	1.1818
G369	5.0000	4.5238	4.0000	2.9091	2.0000	2.0000	2.0000	2.0000
G370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000
G372	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
