gene	uniprot	Glucose	LB	Glycerol + AA	Acetate	Fumarate	Glucosamine	Glycerol	Pyruvate	Chemostat µ=0.5	Chemostat µ=0.35	Chemostat µ=0.20	Chemostat µ=0.12	Stationary phase 1 day	Stationary phase 3 days	Osmotic-stress glucose	42°C glucose	pH6 glucose	Xylose	Mannose	Galactose	Succinate	Fructose
gpt	P0A9M5	3382.6927564460675	5761.750094375718	7395.7036095016265	2532.3881303136523	3232.8321957570797	2840.190145369033	3561.7903981496243	3385.5496319416047	3164.9603813465624	2710.292226251664	1815.1260395322827	1462.811189975168	1739.0121108202873	1784.9411735165768	5029.286900107738	3324.867966040257	3608.474215535578	3910.251324418759	2339.1913319741125	1680.2874260930882	2981.1893172147043	2973.704948033138
purK	P09029	227.11322661875522	184.81974621553945	207.49411900381563	91.29313294054141	139.28732439240423	163.97413055391672	165.19828767522327	212.31818793287022	136.62572361624038	79.11486585742445	60.11728970654468	47.350758678872566	76.08933806417964	81.39472366555452	275.88492469388655	340.0118422645408	273.67941789902113	286.69113964332496	256.13677965696644	127.14416666328651	226.4652362401711	317.55585562553046
iadA	P39377	223.10967870866827	510.9797286839543	425.13103763322914	116.3676130270898	124.72404347522308	136.36758285419867	119.21211522334494	102.0625179576198	110.92006465713708	92.65514609967518	59.83222274057548	46.34296564339881	112.22175747643244	130.8360961745419	236.22395091009335	205.96876962160326	209.04931835077446	189.9541473577573	107.33601728271422	60.48928914721614	145.79135656015086	144.7216755348538
rihA	P41409	143.45091117398954	1191.5424348678332	582.788167942112	216.80262602758054	307.2381258917447	289.7983188657202	267.91522938521894	224.4420444817133	327.6135556736745	228.0047370174537	161.5800099937216	146.2243295709495	49.931348170351384	49.93684494852377	97.19164578020471	86.32443960529915	80.22203585967404	125.14255897180101	274.4338213197915	143.61950184674026	308.9104575558977	239.5856640388381
rihC	P22564	42.335641853981244	1216.8870694055295	734.5404107167188	211.43531916217125	366.1109899395959	153.6274810919114	212.26970579435596	254.51881292964666	291.7843701815521	381.5040289485012	327.7956608111566	282.91184577408154	47.218050248237795	49.144594569161	63.47599611839636	51.64307792343687	28.368128411180884	62.0302545921118	314.5911262437679	137.30778027340799	258.2557669899472	85.90249124286832
aroB	P07639	304.9261197011994	247.74821941811265	270.7383209225173	212.42694225796149	220.98458948754163	237.7361696728377	250.47923188171976	270.83177752678057	210.12203582054377	226.2468422687186	214.51472816143504	173.17495062152253	68.47154094024967	49.25919848551034	327.52864026969905	402.91166168963565	331.63783963313386	276.0331770962763	257.75710994802057	243.9004460885087	247.26467196540275	259.8782909292374
aroH	P00887	300.07053110188144	175.43795373827427	114.58788092578014	99.5151781154009	140.59381569178095	167.4412943295774	165.62053151219465	136.26746660659023	170.5117921835187	117.87268722170458	69.00169516392874	65.89357713399714	129.0256251257797	118.82789389009201	311.097562084344	339.03779925941564	373.2298396591527	221.1647288801583	142.88851314269496	148.80106559810926	187.31959847310475	253.66569522457254
dapE	P0AED7	73.55586014670587	154.2321466578277	95.06346308299501	50.87860026446482	47.42914620118844	58.68660671465152	60.20153721156488	54.481307023343874	80.44508167024419	69.49849613205757	50.93090871143863	39.393922007173245	25.4289973579833	31.51147319103043	92.91299227714224	47.32823243706817	130.40184070693397	84.95383890245529	44.53563510437615	40.30325669193176	69.305697659401	94.57234423681476
hisF	P60664	1028.6013871432272	180.44264834974436	1417.6591560347322	278.7264132966323	454.87884696012304	594.0968359305258	837.9304671708455	597.6741590305188	455.94118638034524	371.68986790175705	398.349287108357	259.1085506423644	282.9111617209605	284.02982649267494	701.9055687252493	1135.6389054070328	841.1210208296786	658.8813132681091	657.5443985911592	554.797237102602	556.3949169286313	753.6237485719845
lysA	P00861	725.5276665028726	169.31096498596514	145.723291344345	369.3218109956767	621.7537456116518	513.0457355154501	712.4726052558976	545.2038919070452	735.6492945650094	516.3397501722179	325.53111257628575	193.52428081680102	143.71202616737816	146.1351850118531	692.5223055361829	680.9742982393618	850.891987737222	769.7453285952237	491.60705573966726	377.381770172566	723.6798062595858	959.9154611776023
solA	P40874	813.1785440421795	502.1631247796163	527.7946758770147	341.91934596858096	453.0037370639323	459.73875243510315	533.582717939349	532.596204321377	407.3813420227209	364.3790756652572	302.07887894467154	266.3129188749156	200.24873337782063	192.9473871794429	763.4194826810811	682.12860066154	683.1938663383615	511.4504131696062	495.4428873185576	360.9932234262405	483.2517427778286	555.3168620057068
speE	P09158	1039.7159130421974	1133.138225531633	778.7629560249849	314.4919703605996	661.1937335157853	592.510285096291	540.3540631412709	421.1651105027806	555.3890682967764	372.8103325397811	306.66610126104837	263.0768419736075	153.7802732320885	169.5123584635663	796.2217428234271	549.1592388318312	512.7661339793395	468.5471900845854	486.2888910083843	456.5298409531685	490.02750269999365	572.3767345422305
nanA	P0A6L4	81.48870112389292	5950.182293460385	809.9772613634933	92.93220793815333	167.85011169487336	156.17536708453326	173.86380347739126	122.74208330272438	131.48951335707633	143.70711469202888	94.41899240655786	60.277631198339336	2.321007035831357	7.466352640564926	24.079835136628034	45.025339518287986	13.164880247383739	69.68232218407954	195.52835894397566	40.07180416446231	150.7086560919764	83.2290936503337
livF	P22731	219.65170526359054	67.40320250305116	80.61180043535519	103.28299062585633	302.55702424952034	230.6943446035112	281.40574901688774	259.7478233218812	206.6350050960124	192.05722484698447	187.25560398068612	144.04896435326398	102.70969691366537	82.23368006123737	305.5633745883357	223.57206947236182	167.57347552410423	196.97859014622136	156.7303583912569	225.2966865370747	223.05564114733286	199.03711055586265
potA	P69874	249.09109114637985	529.8834746480563	430.8052657425926	135.4945940821518	188.3702316971019	206.08089446758927	184.09188241986013	113.80865368465625	242.656373434941	205.09403947846062	135.79969916938526	145.81917322926137	146.45245437100812	120.37856746820886	206.9905268927934	218.7923917787762	221.54216217922854	276.3135613250893	191.82791568190214	131.7944149674055	202.02505037990653	235.83059986441418
puuA	Q5H777	122.15196595158069	95.25445067723439	151.28493363624773	282.81380276916167	144.9907279144464	239.89353662407402	84.35232208737969	61.088220846321406	306.230888501729	520.6337537754673	504.68043866839963	416.4487108890814	31.963530552413705	40.40736645805024	79.42417968256342	71.28156592486421	39.92619485364804	62.503847087068785	147.16982444582558	252.7505939958851	97.58863419254796	94.97064662181934
yehX	P33360	117.8216167	71.05100982	NA	27.75074385	116.0993602	94.73020985	166.637852	121.9794794	115.5827969	238.0541449	42.17110755	157.8314923	7.502118497	180.4610559	73.96870189	80.56689441	153.2298529	NA	NA	92.117262	110.3485932	NA
yiiD	P0ADQ2	134.06666244142383	200.26817181795272	132.1802947737091	155.73164085318206	178.2463634423751	161.54415661130702	151.0671110925814	164.44653361691564	178.40327035413986	277.94542259431717	190.33571464098247	206.26414420948313	131.17509427448923	113.8157786584243	124.27178598583079	307.17619357547727	228.84311242757104	148.31834735890777	168.26573641175722	174.70127255449972	166.9270572566982	157.8792573276847
ftsE	P0A9R7	249.5512158842944	330.3695037338074	324.95168460247584	144.45222858941744	206.04428957341847	247.3721349798185	266.10947279921874	287.5162286673121	232.81249900940304	208.66818604278387	170.50269655454258	192.7292200568367	173.97139442711645	215.96911818925474	308.56627553343657	419.48777690643635	285.41388476964204	320.6409899347401	313.2404288133749	275.5342878860655	308.76490794583856	377.17635028549864
ftsK	P46889	32.95748637967097	65.94717652942536	36.94214073636635	12.737667236165665	19.3812678576693	29.52141637589664	25.324984536374465	19.362338481301176	31.3255720125848	20.440137302420318	18.481343041928888	15.859615395185832	2.8174781835967533	4.566029135816025	14.039027385369318	51.72162110128554	17.581165288783353	26.35877597358005	28.795809341675884	9.545926014484023	23.244209749562856	29.97796434792036
minE	P0A734	2057.305303442225	4003.6470288383034	3043.8115294282584	2049.031295067953	2533.0752612263013	2817.3067994003595	2871.0137223126612	2913.959829052207	2586.8570977862746	2618.685402345936	2042.2155156776173	1983.4834328079307	576.2251156230235	575.8049526834973	3369.6428839837276	3192.3588070075066	2432.0557863976173	3040.382898394327	3111.242374890181	2308.5077901592704	3041.4292919229615	2997.6273533536096
mukF	P60293	53.803196366733886	121.5254066722675	92.59802112568254	34.75403198629954	50.3350149745505	46.23703782876768	54.125636999492734	44.95401176981897	53.85233804901779	50.33558001014059	45.959489463986046	41.89699667414157	9.89555364459087	7.284340909473416	33.08895369677361	40.993333388366146	20.72657331877849	44.67225635382462	40.72651508324379	28.080170562169595	37.0323071974367	34.54720538371587
fic	P20605	283.4934918	141.8283576	NA	189.9473206	144.9876135	241.0411198	167.5282475	130.5012067	145.8222812	184.0788999	237.5009099	281.697581	216.09264	406.4136264	187.4087754	140.6685772	199.0904289	NA	NA	195.3347278	82.07351147	NA
fldA	P61949	8651.165298485012	12230.648142035652	12151.613686908735	5554.650942769026	6504.0033111210805	9716.60901042305	7988.89510419119	6927.378219040567	5683.9220918946085	4582.073679797134	4047.493676832537	4502.589671131501	8193.156904349009	8168.354804129504	13420.319094958615	13509.080596061605	14310.946675738776	8840.43940964947	8072.194810150038	7137.300047156862	7805.742942203772	9543.495669313563
galT	P09148	150.64445152292797	481.92553019525866	339.9163304515343	102.03848410424372	119.70599556518147	149.7887822232041	147.01022089335189	171.86428258442874	109.31387436115635	114.64302523163772	91.22437346815809	76.53047655355637	55.587556699487536	69.62476934743259	131.69829607773866	168.34913418842467	114.6458517782429	136.0211523375359	137.50764388506806	791.0446784973411	115.68242877914915	109.73510913153535
fucO	P0A9S1	41.34531250871699	233.57782019033363	66.73724056320576	211.07141303427767	127.47606358296692	117.92732030458482	83.22042032844043	101.81770552720658	90.5372101179375	153.5291883580172	194.56892694005782	247.14846735608978	54.06076023198607	54.16017602288055	23.67372247747602	40.79794318649594	41.299673196221065	53.1995896807357	134.73773722301362	189.261274084549	133.00217926533142	49.97311630659556
hyaB	P0ACD8	1.1383956896056013	3.3674966649504796	1.1471267750836056	0.6837029646081372	1.309514819918824	2.1314032836903394	1.2082539674724422	1.1278362427698128	1.2350413959088404	1.1744414910714436	1.3284799554142999	1.3480867733990296	0.5073199913867047	0.55319347862391	1.0794153048652737	2.681996037361966	1.4166909008394974	1.225839483174309	0.8570298796005781	0.7389389366158132	0.5716739047778578	1.043150055026111
puuC	P23883	115.63319240019126	42.885793668520826	61.31176343218654	27.92923762569552	50.66526450171402	168.62657258586958	72.32774699546675	58.340247236160856	390.8004332046903	569.580154028295	228.6339303139455	42.89344407546292	5.39384012341831	10.04231707088403	66.85939090690948	23.616662553477177	23.053037568108845	94.76579962348059	368.8598470420161	27.14795833372901	69.83626913763858	165.68737020282884
ldhA	P52643	565.7961868968989	619.3853469207238	420.64407250532065	364.88514179741276	381.291643079391	480.4998359520612	518.7950912355859	545.8943395415267	641.0882406498318	567.9898917243056	559.9543183721395	592.1807796012488	643.7487104179992	366.7013571956343	298.5833019947179	579.4988632982646	595.38927991568	348.41254193460264	360.12515908787645	275.6472583871686	230.02015159748714	183.51524256288687
yfiQ	P76594	17.2492046190947	18.9709272411352	13.329466452471117	24.42813442195046	41.536656395626274	33.398135331964085	23.679589163349466	43.85135102468962	49.01526320168677	70.68493570293299	98.40933367445491	125.43313502710603	9.473352179126774	15.925633430069984	17.309821384154084	15.858306515747962	13.013101544652233	16.38343283943153	42.945211520493636	44.000994561786264	32.18456440848716	19.740231934225424
rclA	P77212	18.135066369918025	30.42405293405979	33.14163211676971	20.79905583960487	20.412357603677485	78.29166931509825	17.522742141506786	13.760396768549263	23.129336332521216	35.7819241615537	51.44444838447351	54.76047787562758	125.93124723793872	117.07615946273374	78.83056421109178	25.302464677536598	155.022055385346	26.578165512259307	24.35573172151673	55.668399461682355	25.714076283952227	20.93974004389718
orn	P0A784	509.4591454581626	626.6829693745957	528.5336273639177	376.95448897099516	383.9061656041316	419.7436141491367	410.85842553379257	382.0218221690704	314.91937178985023	254.96872303091124	224.1943828168643	218.6864296110105	379.5982495379186	356.03956996401865	716.7926308814039	781.5273919536224	946.762510771863	594.5143982040522	500.5054162054145	464.8068029319179	498.39129702679355	555.3472859167725
appA	P07102	9.08432946944453	14.357317442229945	24.46627267087523	5.087022447813252	6.342722833553406	8.21611595544735	5.5184986502150855	6.934142306431095	13.712510274240486	11.114562760325425	17.27837730814799	18.277665003921996	51.35234094661986	78.70249710625593	15.479740309047118	30.195139920547	78.52190266841095	5.474026702994042	6.481862822728005	8.59537698525147	6.317628819633443	7.23363034229977
ivy	P0AD59	1704.3555221720235	1179.6846325956983	1344.3331001780343	1387.6568314621925	1467.3300770738194	1417.4917231402237	1074.4035349319295	1332.707873750144	1370.3815212558918	1502.9933846343313	1396.7042254503199	1361.7317060861014	2354.8782726099676	2629.4925537787867	3480.503134748494	3280.678304764506	3066.0127652009496	2655.910171904369	1161.2211331365593	1198.8638745159426	1046.0068950942587	930.4606556743485
yhhA	P0ADX7	107.3911007806155	131.77043146318098	112.28628786918416	159.43641371675565	129.18105138628772	408.584767484174	117.2679481624146	108.5479446595464	99.6509267861921	152.7370490452742	146.55008079821354	191.55476751121944	3178.343474340787	2232.6506335607005	346.93743113947454	275.8744072040231	559.1332894141228	120.45272171874257	147.9004666447668	289.7845208293364	102.3338274130011	114.08308637324302
yiaF	P0ADK0	1714.2413897062258	3054.997242444722	2133.6555797424994	1093.2145438904183	1244.6710089580467	1260.7185912283996	1236.5208885312145	1177.7573231580566	1120.9349160263785	1004.8882084608726	817.6050966624434	849.7545933971992	1256.0981400420997	1169.211388581183	1836.6821990693586	2138.898533041319	1985.498001454737	1454.8909955112435	1232.0228843814014	1010.6600176924694	1235.4326323194869	1387.2010956175268
yfcD	P65556	1419.2396580903935	2932.3823145015763	2903.5042381347926	1060.2160119101873	1264.0928161720833	1194.5657059258408	1202.8535671879279	1165.4687032901916	1801.4303398228487	1413.186396454093	1045.8479378987856	878.3486795595663	274.0453101953757	457.0916244898782	1576.7567016687824	1141.106052794711	841.7493105053381	1162.560525119576	706.1855077353114	868.6620311999523	869.7332710462832	1015.1063591362092
mdoH	P62517	84.38789609473798	102.39030534847514	119.67644554020946	42.715892689585175	49.95161581379483	60.899358955819274	42.6508948172262	77.17929658615746	124.7371867738041	100.49150849812645	93.21672219430062	90.92970259268772	44.52839461619549	45.62521986520298	34.504439149096825	75.30633174424831	82.21859863547121	74.2001532304046	69.7509763924335	40.40690462476445	82.10950563452363	73.03399906251437
wecB	P27828	116.39929025633691	206.34180491696603	114.46361219594938	36.61236524328506	53.72507730182632	63.90097082566631	55.88737159838668	53.06169007007865	51.36140732870971	32.7509043200914	20.712889466624674	15.739981393797452	59.38122966399957	41.44486327608233	106.75170181442616	107.37310591916163	91.99068259608028	71.04106880543765	48.70935710042634	28.659627901244686	51.64870147561185	67.9348016069467
mdoD	P40120	93.18661660809623	99.96715579916027	109.16498553638255	55.64029688131952	84.49081137963904	68.2148835725663	93.79191390930224	86.005914465653	48.19600869671712	48.46510212114896	42.970210209437816	36.51576228601946	23.09043373901065	15.757442227414849	21.00376698999129	51.20128037734017	30.388012384183842	54.03662241707163	68.44079487730717	38.290791089944626	65.52228096291952	72.4216680509625
mtnN	P0AF12	2179.5996016760273	3544.335270170892	3433.4925325853364	1354.166246657634	1784.4012410307744	2061.9057466587296	1996.1084673306575	1968.9712750216092	2289.777184162647	1701.9493186872971	1382.7042962359487	1136.9573414845977	2096.7239629490523	2096.724782008227	4840.59346669498	2317.4451174829314	3940.082066462193	2804.375160965545	1862.8853873406395	2158.6633894178517	2065.3214059945867	2506.368092307021
lolD	P75957	500.1115616637496	730.6684934294005	543.1141804017535	292.01036139080225	335.81931610976244	419.8408864120104	406.0728522245692	418.1760737088877	335.8132234880749	259.0152336884227	224.35346528715291	163.87314744668902	248.8576612245857	233.71506601685996	413.7494680008854	396.54885954828	465.7249315388858	439.7595124246707	400.3857322561878	243.1335969893573	371.4462362583491	512.9990260760807
hsdR	P08956	4.211572119121041	35.814818388841594	16.49764443473488	4.860689687940506	10.152021162876089	6.154328271900737	6.506271935370358	5.487363921845044	7.239420525370901	4.867939964228793	2.9152313779668635	5.1864049877858545	3.63429786475578	1.3245068896945487	1.5905222747543146	2.1495859208002517	0.8731200161557569	5.564228456399928	8.586208280744462	6.53851749876643	12.124457947114369	6.159297901834477
yadG	P36879	272.1630914792048	593.0481562774788	330.5669574244777	135.32005990063456	132.8174427104347	124.76443248221585	252.36467200017705	119.38124520433693	274.91760270579044	210.57526178174433	180.9338064188624	186.23918060353046	79.63510950827371	66.17840047467148	91.17964573469635	152.19611543024004	146.09416889489833	198.3859872417219	215.09138545143205	130.81144147031702	271.8077753110222	191.09199265654823
msbA	P60752	151.55930774364543	428.3692584612994	202.9088140072946	81.68408949913186	91.13262171658144	157.84104492462728	117.2868022856368	117.1417969678074	151.55464282158383	151.88227350179903	137.288073405433	126.94295071862996	55.977303985347724	52.775416188197525	88.97393038806365	67.39758678943863	81.83507630865371	140.33343955865163	129.19705979144214	68.00297872144924	99.67838721432129	170.82063327607773
tatA	P69428	2476.9871333277156	4226.647582487421	3283.576401180075	973.331462773041	1654.3491611842937	2050.4367846966397	1799.4189201924464	1793.8394022689256	1586.5580093924218	1336.4784428133225	1219.3768060260256	1163.7041514537439	1319.9260349408037	1222.948365836718	2383.9334912349764	2658.5839166439223	2366.5854615023645	1793.1249139231036	1666.3690865188182	1386.4571391693432	1441.2973600091327	1955.1070865114436
exbB	P0ABU7	818.8088294778554	561.3706444913131	1137.1826896008622	455.96631371363037	641.731209072537	697.9921649293551	696.9689106233515	734.6127248470447	814.3065877479406	473.7787141408064	329.4226355433161	226.0539225557222	241.59238229926734	236.08035144048318	1399.2760459642222	1564.594359656072	1199.9671738021632	1370.397684675205	636.638624506052	370.73561049782904	861.9219365047626	1347.1725985254643
lepB	P00803	146.83648192036475	257.0467060530113	198.52846080557478	81.76246520824178	120.52823784525404	139.66626986217275	136.426596835386	131.37993227339123	135.35043517547865	113.56112968570201	98.58270251926383	102.08654643506279	78.30848640948767	61.165453234754104	102.17962341481717	168.89034958821173	123.26901706393136	147.11985260763484	128.79950809972198	100.02810200731867	108.82578010256894	148.2292545279177
secF	P0AG93	464.60422756563815	1249.7502821233336	962.7383643548966	928.4836796512496	634.5389628689077	790.035594652428	543.6091431296982	494.57656414696885	792.0212615074005	718.5316918820646	573.7372087288121	576.4705582905559	265.39758305280736	183.4208688156841	233.12377260525497	407.295870233676	327.4928938635573	352.74996686418285	472.9410116209887	270.53021162210587	478.0922339870946	560.145684580264
ptsP	P37177	42.246409390888466	55.01160871239693	41.584671123372054	37.12069574987332	36.08742011177322	57.13495586303136	41.591944557238655	37.95729259997167	71.77112645846405	73.1735974851834	65.71419007661336	54.14243549734043	16.727683865903956	24.35143613620668	26.269787803913445	50.211807351647394	50.4817317090342	74.95066282320957	68.48336173079514	31.411947322744187	54.05302116511679	67.56167370383749
rcsD	P39838	32.54737156221542	33.76626145807012	40.98369873885954	32.10398908708515	39.19549545347772	47.131617786519534	36.20063468352461	39.34284371673533	55.867255472898265	45.58196115881578	40.72322805174306	35.99916063545923	35.24976061774845	37.66565862443861	46.130976116150876	91.10783562206146	63.92707300828387	53.93237470845086	37.97663573085311	40.372951531204	36.14007500047272	53.30121371209737
yjiY	P39396	13.949205110560309	459.17695104549375	27.24471269741229	5.073115297378006	4.83600318140896	7.133520374899258	13.67840940339054	1034.672569624213	8.21594263172222	5.758008843233915	6.8483267885130825	5.6760911171734625	38.70953501127481	40.43130262591263	34.8840693780992	7.493486965607446	129.97583140946082	11.171040192536616	14.636597954690004	10.006690839228936	10.984739923359946	18.72707773332179
kdpE	P21866	59.08453042	59.55964167	NA	34.62066264	14.64168628	70.13473596	25.94227863	21.0572417	24.36340153	53.30771621	18.83089865	27.38575931	13.15641431	15.93364395	74.84671011	42.5987881	82.42545479	NA	NA	32.44426527	25.44239171	NA
ybdK	P77213	53.21191869432593	43.938410218709386	45.143828655364594	84.55849711575752	71.51964847831998	77.62485880140542	83.06386385065647	47.06421971265326	55.406565470878576	60.787952281123175	73.43157436148162	68.9482151661249	79.90303024972057	79.11969979986176	82.57349103370112	70.57850168755485	116.38609204221997	74.6435416169441	116.11986490513402	118.7061049007199	73.12531771206937	96.32000890099174
ycaO	P75838	437.04501194833415	1062.5772576884567	636.7068886091212	91.04097551231627	141.64865842828897	167.42616867677387	182.49718780179742	119.3335231809247	160.12386343125763	128.7023729699805	81.6838469963277	73.8861358541875	30.788004561796924	29.461527730847774	157.6138314349866	119.94101458080986	130.73378050668524	184.70868882076752	153.33586099470418	73.72722156383854	195.62943703625197	256.5302115552625
ycgL	P0AB43	127.33322691047758	127.27996062439698	135.37598568145543	67.72657574445812	82.55310479503758	84.27948691497612	103.72988732079277	101.49953364071578	81.33372369264994	63.79281459733703	47.19190402321171	38.059640314852835	57.85129941261773	66.08112161316608	119.38317582235763	201.4743814636689	147.9087702956932	103.19600730791605	85.47964046259247	95.26348257391257	72.04593401649436	126.70090117382003
yciF	P21362	269.8865312894223	111.68214169555802	131.74123620388855	689.7300843401025	409.6148610855478	477.6663901051087	357.60873298446086	213.58290522145637	400.07077791973376	467.26145109749325	849.1553344872494	1053.1135063168927	885.0535837396461	808.714322572125	603.8771894898223	561.7988614555285	512.6553240187912	167.24520374910887	410.4552180657204	955.4399180605596	241.0253698498484	166.04889932561036
ydeI	P31130	109.77453441281577	137.18546076143537	74.58785175275607	96.81115259604537	81.3689567438013	156.53642003446214	75.6650907287832	56.49893307138788	77.20929004052809	98.04968488652426	151.17995998953882	219.6244154170094	460.13781823816316	424.31348605529075	232.26394121145478	63.32368803502646	243.87601901908315	42.047443898209785	63.84823393957716	162.33055247134135	28.450545159550547	40.40346748819582
ydhS	P77148	42.229086420336344	32.384425251461394	35.18715739374001	80.48895434590233	66.44430858809416	53.5648707473155	51.980973018021565	32.245662132838504	78.63507211901872	84.91774890303715	109.0599309634959	92.88204399339624	39.057045575863114	36.44380798278949	53.20372185992199	31.404488710751345	72.19801812201756	28.518849502563395	34.17864343766574	51.033844705254026	28.95334813614086	20.6664138411339
