# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Fri May 15 12:41:34 2026.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"ALAS-CPLX[c]"	2	13	1.8522991120468865e-07	2336.7177221836455	1203.2282676038562	{"alaT-tRNA[c]": 79.27285072352421, "alaU-tRNA[c]": 79.27285072352421, "alaV-tRNA[c]": 79.27285072352421, "alaW-tRNA[c]": 23.76048969153663, "alaX-tRNA[c]": 23.76048969153663}	{"alaT-tRNA[c]__basal": 0.16477000108212822, "alaU-tRNA[c]__basal": 0.16477000108212822, "alaV-tRNA[c]__basal": 0.16477000108212822, "alaW-tRNA[c]__basal": 0.1848089342785206, "alaX-tRNA[c]__basal": 0.1848089342785206, "alaT-tRNA[c]__with_aa": 0.1422617637386598, "alaU-tRNA[c]__with_aa": 0.1422617637386598, "alaV-tRNA[c]__with_aa": 0.1422617637386598, "alaW-tRNA[c]__with_aa": 0.18023637603148746, "alaX-tRNA[c]__with_aa": 0.18023637603148746}	{"alaT-tRNA[c]__basal": 0.7292098609315981, "alaU-tRNA[c]__basal": 0.7292098609315981, "alaV-tRNA[c]__basal": 0.7292098609315981, "alaW-tRNA[c]__basal": 0.8178704334002165, "alaX-tRNA[c]__basal": 0.8178704334002165, "alaT-tRNA[c]__with_aa": 0.6800190701258039, "alaU-tRNA[c]__with_aa": 0.6800190701258039, "alaV-tRNA[c]__with_aa": 0.6800190701258039, "alaW-tRNA[c]__with_aa": 0.8615424629606903, "alaX-tRNA[c]__with_aa": 0.8615424629606903}
"ALAS-CPLX[c]"	2	14	5.672549078150848e-07	4424.233576778387	1034.8706361477102	{"alaT-tRNA[c]": 228.02375233304758, "alaU-tRNA[c]": 228.02375233304758, "alaV-tRNA[c]": 228.02375233304758, "alaW-tRNA[c]": 58.518995787301, "alaX-tRNA[c]": 58.518995787301}	{"alaT-tRNA[c]__basal": 0.22676045372801057, "alaU-tRNA[c]__basal": 0.22676045372801057, "alaV-tRNA[c]__basal": 0.22676045372801057, "alaW-tRNA[c]__basal": 0.21776913397941394, "alaX-tRNA[c]__basal": 0.21776913397941394, "alaT-tRNA[c]__with_aa": 0.20010503413982558, "alaU-tRNA[c]__with_aa": 0.20010503413982558, "alaV-tRNA[c]__with_aa": 0.20010503413982558, "alaW-tRNA[c]__with_aa": 0.2170572604469449, "alaX-tRNA[c]__with_aa": 0.2170572604469449}	{"alaT-tRNA[c]__basal": 0.9297137081372578, "alaU-tRNA[c]__basal": 0.9297137081372578, "alaV-tRNA[c]__basal": 0.9297137081372578, "alaW-tRNA[c]__basal": 0.8928811965240349, "alaX-tRNA[c]__basal": 0.8928811965240349, "alaT-tRNA[c]__with_aa": 0.8697916717719154, "alaU-tRNA[c]__with_aa": 0.8697916717719154, "alaV-tRNA[c]__with_aa": 0.8697916717719154, "alaW-tRNA[c]__with_aa": 0.9434499649226076, "alaX-tRNA[c]__with_aa": 0.9434499649226076}
"ALAS-CPLX[c]"	2	15	2.1769813389570473e-07	1796.327817974687	640.0175246628478	{"alaT-tRNA[c]": 88.63998259435701, "alaU-tRNA[c]": 88.63998259435701, "alaV-tRNA[c]": 88.63998259435701, "alaW-tRNA[c]": 22.531087198529224, "alaX-tRNA[c]": 22.531087198529224}	{"alaT-tRNA[c]__basal": 0.18133172808202194, "alaU-tRNA[c]__basal": 0.18133172808202194, "alaV-tRNA[c]__basal": 0.18133172808202194, "alaW-tRNA[c]__basal": 0.17247310232430524, "alaX-tRNA[c]__basal": 0.17247310232430524, "alaT-tRNA[c]__with_aa": 0.17382748648590263, "alaU-tRNA[c]__with_aa": 0.17382748648590263, "alaV-tRNA[c]__with_aa": 0.17382748648590263, "alaW-tRNA[c]__with_aa": 0.1867554520285575, "alaX-tRNA[c]__with_aa": 0.1867554520285575}	{"alaT-tRNA[c]__basal": 0.8005570381898985, "alaU-tRNA[c]__basal": 0.8005570381898985, "alaV-tRNA[c]__basal": 0.8005570381898985, "alaW-tRNA[c]__basal": 0.7614347241981814, "alaX-tRNA[c]__basal": 0.7614347241981814, "alaT-tRNA[c]__with_aa": 0.8462254324137788, "alaU-tRNA[c]__with_aa": 0.8462254324137788, "alaV-tRNA[c]__with_aa": 0.8462254324137788, "alaW-tRNA[c]__with_aa": 0.9091506424435379, "alaX-tRNA[c]__with_aa": 0.9091506424435379}
"ALAS-CPLX[c]"	2	16	1.14388501241633e-06	20677.111179505395	1713.154234476457	{"alaT-tRNA[c]": 831.0871675675778, "alaU-tRNA[c]": 831.0871675675778, "alaV-tRNA[c]": 831.0871675675778, "alaW-tRNA[c]": 216.66536000994333, "alaX-tRNA[c]": 216.66536000994333}	{"alaT-tRNA[c]__basal": 0.22895441799093838, "alaU-tRNA[c]__basal": 0.22895441799093838, "alaV-tRNA[c]__basal": 0.22895441799093838, "alaW-tRNA[c]__basal": 0.22335785912252654, "alaX-tRNA[c]__basal": 0.22335785912252654, "alaT-tRNA[c]__with_aa": 0.18481112473650269, "alaU-tRNA[c]__with_aa": 0.18481112473650269, "alaV-tRNA[c]__with_aa": 0.18481112473650269, "alaW-tRNA[c]__with_aa": 0.20364630811047615, "alaX-tRNA[c]__with_aa": 0.20364630811047615}	{"alaT-tRNA[c]__basal": 0.895101760874227, "alaU-tRNA[c]__basal": 0.895101760874227, "alaV-tRNA[c]__basal": 0.895101760874227, "alaW-tRNA[c]__basal": 0.8731721198186906, "alaX-tRNA[c]__basal": 0.8731721198186906, "alaT-tRNA[c]__with_aa": 0.7543521108207201, "alaU-tRNA[c]__with_aa": 0.7543521108207201, "alaV-tRNA[c]__with_aa": 0.7543521108207201, "alaW-tRNA[c]__with_aa": 0.8312280742552468, "alaX-tRNA[c]__with_aa": 0.8312280742552468}
"ALAS-CPLX[c]"	2	17	2.790005323656979e-07	1140.9788010343802	1540.247566639951	{"alaT-tRNA[c]": 13.308043125553878, "alaU-tRNA[c]": 13.308043125553878, "alaV-tRNA[c]": 13.308043125553878, "alaW-tRNA[c]": 7.5374636999179545, "alaX-tRNA[c]": 7.5374636999179545}	{"alaT-tRNA[c]__basal": 0.0692156056558563, "alaU-tRNA[c]__basal": 0.0692156056558563, "alaV-tRNA[c]__basal": 0.0692156056558563, "alaW-tRNA[c]__basal": 0.14669653745136307, "alaX-tRNA[c]__basal": 0.14669653745136307, "alaT-tRNA[c]__with_aa": 0.057632879459353914, "alaU-tRNA[c]__with_aa": 0.057632879459353914, "alaV-tRNA[c]__with_aa": 0.057632879459353914, "alaW-tRNA[c]__with_aa": 0.1379738088340523, "alaX-tRNA[c]__with_aa": 0.1379738088340523}	{"alaT-tRNA[c]__basal": 0.39715462916834016, "alaU-tRNA[c]__basal": 0.39715462916834016, "alaV-tRNA[c]__basal": 0.39715462916834016, "alaW-tRNA[c]__basal": 0.8417656130450986, "alaX-tRNA[c]__basal": 0.8417656130450986, "alaT-tRNA[c]__with_aa": 0.38055820045399164, "alaU-tRNA[c]__with_aa": 0.38055820045399164, "alaV-tRNA[c]__with_aa": 0.38055820045399164, "alaW-tRNA[c]__with_aa": 0.9110548454107547, "alaX-tRNA[c]__with_aa": 0.9110548454107547}
"ALAS-CPLX[c]"	2	18	2.4390510864286376e-07	3874.8883385308773	1800.472061020201	{"alaT-tRNA[c]": 122.82622748067543, "alaU-tRNA[c]": 122.82622748067543, "alaV-tRNA[c]": 122.82622748067543, "alaW-tRNA[c]": 35.95689689270665, "alaX-tRNA[c]": 35.95689689270665}	{"alaT-tRNA[c]__basal": 0.19145254182328653, "alaU-tRNA[c]__basal": 0.19145254182328653, "alaV-tRNA[c]__basal": 0.19145254182328653, "alaW-tRNA[c]__basal": 0.20973504538985024, "alaX-tRNA[c]__basal": 0.20973504538985024, "alaT-tRNA[c]__with_aa": 0.15359227553444083, "alaU-tRNA[c]__with_aa": 0.15359227553444083, "alaV-tRNA[c]__with_aa": 0.15359227553444083, "alaW-tRNA[c]__with_aa": 0.19005333706410338, "alaX-tRNA[c]__with_aa": 0.19005333706410338}	{"alaT-tRNA[c]__basal": 0.8162171984450024, "alaU-tRNA[c]__basal": 0.8162171984450024, "alaV-tRNA[c]__basal": 0.8162171984450024, "alaW-tRNA[c]__basal": 0.8941396537176163, "alaX-tRNA[c]__basal": 0.8941396537176163, "alaT-tRNA[c]__with_aa": 0.6931516437919798, "alaU-tRNA[c]__with_aa": 0.6931516437919798, "alaV-tRNA[c]__with_aa": 0.6931516437919798, "alaW-tRNA[c]__with_aa": 0.8576748527204672, "alaX-tRNA[c]__with_aa": 0.8576748527204672}
"ALAS-CPLX[c]"	2	20	2.0301592864362828e-07	519.7368396403614	69.3144811477516	{"alaT-tRNA[c]": 16.41296332260237, "alaU-tRNA[c]": 16.41296332260237, "alaV-tRNA[c]": 16.41296332260237, "alaW-tRNA[c]": 4.003601693091288, "alaX-tRNA[c]": 4.003601693091288}	{"alaT-tRNA[c]__basal": 0.08341336042541746, "alaU-tRNA[c]__basal": 0.08341336042541746, "alaV-tRNA[c]__basal": 0.08341336042541746, "alaW-tRNA[c]__basal": 0.07613744570284821, "alaX-tRNA[c]__basal": 0.07613744570284821, "alaT-tRNA[c]__with_aa": 0.0996289782878832, "alaU-tRNA[c]__with_aa": 0.0996289782878832, "alaV-tRNA[c]__with_aa": 0.0996289782878832, "alaW-tRNA[c]__with_aa": 0.10272426401823545, "alaX-tRNA[c]__with_aa": 0.10272426401823545}	{"alaT-tRNA[c]__basal": 0.47326497495902375, "alaU-tRNA[c]__basal": 0.47326497495902375, "alaV-tRNA[c]__basal": 0.47326497495902375, "alaW-tRNA[c]__basal": 0.4320141255127148, "alaX-tRNA[c]__basal": 0.4320141255127148, "alaT-tRNA[c]__with_aa": 0.8908396664500327, "alaU-tRNA[c]__with_aa": 0.8908396664500327, "alaV-tRNA[c]__with_aa": 0.8908396664500327, "alaW-tRNA[c]__with_aa": 0.9185050559757206, "alaX-tRNA[c]__with_aa": 0.9185050559757206}
"ALAS-CPLX[c]"	2	21	2.437053549259846e-07	978.5826785978694	1283.5103292144504	{"alaT-tRNA[c]": 12.957796905028353, "alaU-tRNA[c]": 12.957796905028353, "alaV-tRNA[c]": 12.957796905028353, "alaW-tRNA[c]": 6.510343624913848, "alaX-tRNA[c]": 6.510343624913848}	{"alaT-tRNA[c]__basal": 0.07142476709716974, "alaU-tRNA[c]__basal": 0.07142476709716974, "alaV-tRNA[c]__basal": 0.07142476709716974, "alaW-tRNA[c]__basal": 0.13428976706816675, "alaX-tRNA[c]__basal": 0.13428976706816675, "alaT-tRNA[c]__with_aa": 0.06167450614993277, "alaU-tRNA[c]__with_aa": 0.06167450614993277, "alaV-tRNA[c]__with_aa": 0.06167450614993277, "alaW-tRNA[c]__with_aa": 0.13098258933509876, "alaX-tRNA[c]__with_aa": 0.13098258933509876}	{"alaT-tRNA[c]__basal": 0.4223132958737037, "alaU-tRNA[c]__basal": 0.4223132958737037, "alaV-tRNA[c]__basal": 0.4223132958737037, "alaW-tRNA[c]__basal": 0.7940091750627063, "alaX-tRNA[c]__basal": 0.7940091750627063, "alaT-tRNA[c]__with_aa": 0.43534904779951383, "alaU-tRNA[c]__with_aa": 0.43534904779951383, "alaV-tRNA[c]__with_aa": 0.43534904779951383, "alaW-tRNA[c]__with_aa": 0.9245488532031392, "alaX-tRNA[c]__with_aa": 0.9245488532031392}
"ALAS-CPLX[c]"	2	23	2.343369326249531e-07	1434.6759920831632	1158.0089248791576	{"alaT-tRNA[c]": 54.2714508956034, "alaU-tRNA[c]": 54.2714508956034, "alaV-tRNA[c]": 54.2714508956034, "alaW-tRNA[c]": 13.486036550263803, "alaX-tRNA[c]": 13.486036550263803}	{"alaT-tRNA[c]__basal": 0.18529291373240458, "alaU-tRNA[c]__basal": 0.18529291373240458, "alaV-tRNA[c]__basal": 0.18529291373240458, "alaW-tRNA[c]__basal": 0.17230492325694888, "alaX-tRNA[c]__basal": 0.17230492325694888, "alaT-tRNA[c]__with_aa": 0.1618934337931268, "alaU-tRNA[c]__with_aa": 0.1618934337931268, "alaV-tRNA[c]__with_aa": 0.1618934337931268, "alaW-tRNA[c]__with_aa": 0.17005006271122627, "alaX-tRNA[c]__with_aa": 0.17005006271122627}	{"alaT-tRNA[c]__basal": 0.9089915469389058, "alaU-tRNA[c]__basal": 0.9089915469389058, "alaV-tRNA[c]__basal": 0.9089915469389058, "alaW-tRNA[c]__basal": 0.8452211404487077, "alaX-tRNA[c]__basal": 0.8452211404487077, "alaT-tRNA[c]__with_aa": 0.8889346946690395, "alaU-tRNA[c]__with_aa": 0.8889346946690395, "alaV-tRNA[c]__with_aa": 0.8889346946690395, "alaW-tRNA[c]__with_aa": 0.9336861848220415, "alaX-tRNA[c]__with_aa": 0.9336861848220415}
"ALAS-CPLX[c]"	2	24	2.0450297826003855e-07	2439.1645118150277	1532.7031745984534	{"alaT-tRNA[c]": 84.78924664743388, "alaU-tRNA[c]": 84.78924664743388, "alaV-tRNA[c]": 84.78924664743388, "alaW-tRNA[c]": 22.78985418374503, "alaX-tRNA[c]": 22.78985418374503}	{"alaT-tRNA[c]__basal": 0.19367394713127867, "alaU-tRNA[c]__basal": 0.19367394713127867, "alaV-tRNA[c]__basal": 0.19367394713127867, "alaW-tRNA[c]__basal": 0.1947946424005343, "alaX-tRNA[c]__basal": 0.1947946424005343, "alaT-tRNA[c]__with_aa": 0.16019480520270293, "alaU-tRNA[c]__with_aa": 0.16019480520270293, "alaV-tRNA[c]__with_aa": 0.16019480520270293, "alaW-tRNA[c]__with_aa": 0.18199440598092465, "alaX-tRNA[c]__with_aa": 0.18199440598092465}	{"alaT-tRNA[c]__basal": 0.8701748007031027, "alaU-tRNA[c]__basal": 0.8701748007031027, "alaV-tRNA[c]__basal": 0.8701748007031027, "alaW-tRNA[c]__basal": 0.8752299655120246, "alaX-tRNA[c]__basal": 0.8752299655120246, "alaT-tRNA[c]__with_aa": 0.7737214422933606, "alaU-tRNA[c]__with_aa": 0.7737214422933606, "alaV-tRNA[c]__with_aa": 0.7737214422933606, "alaW-tRNA[c]__with_aa": 0.879009971521139, "alaX-tRNA[c]__with_aa": 0.879009971521139}
"ALAS-CPLX[c]"	2	25	3.1324452607945907e-07	4697.734444977892	1983.490740619044	{"alaT-tRNA[c]": 161.7305032448883, "alaU-tRNA[c]": 161.7305032448883, "alaV-tRNA[c]": 161.7305032448883, "alaW-tRNA[c]": 40.005089615155725, "alaX-tRNA[c]": 40.005089615155725}	{"alaT-tRNA[c]__basal": 0.22003536298597598, "alaU-tRNA[c]__basal": 0.22003536298597598, "alaV-tRNA[c]__basal": 0.22003536298597598, "alaW-tRNA[c]__basal": 0.2036726666418142, "alaX-tRNA[c]__basal": 0.2036726666418142, "alaT-tRNA[c]__with_aa": 0.17347947081256862, "alaU-tRNA[c]__with_aa": 0.17347947081256862, "alaV-tRNA[c]__with_aa": 0.17347947081256862, "alaW-tRNA[c]__with_aa": 0.18138698255007757, "alaX-tRNA[c]__with_aa": 0.18138698255007757}	{"alaT-tRNA[c]__basal": 0.9251384517169822, "alaU-tRNA[c]__basal": 0.9251384517169822, "alaV-tRNA[c]__basal": 0.9251384517169822, "alaW-tRNA[c]__basal": 0.8563236903696863, "alaX-tRNA[c]__basal": 0.8563236903696863, "alaT-tRNA[c]__with_aa": 0.7688596729431404, "alaU-tRNA[c]__with_aa": 0.7688596729431404, "alaV-tRNA[c]__with_aa": 0.7688596729431404, "alaW-tRNA[c]__with_aa": 0.8038948386206578, "alaX-tRNA[c]__with_aa": 0.8038948386206578}
"ALAS-CPLX[c]"	2	26	1.6637752786970449e-07	1461.968726391262	1028.6417829115862	{"alaT-tRNA[c]": 53.792501316556105, "alaU-tRNA[c]": 53.792501316556105, "alaV-tRNA[c]": 53.792501316556105, "alaW-tRNA[c]": 14.186175518711273, "alaX-tRNA[c]": 14.186175518711273}	{"alaT-tRNA[c]__basal": 0.16901764314266648, "alaU-tRNA[c]__basal": 0.16901764314266648, "alaV-tRNA[c]__basal": 0.16901764314266648, "alaW-tRNA[c]__basal": 0.16679268117428392, "alaX-tRNA[c]__basal": 0.16679268117428392, "alaT-tRNA[c]__with_aa": 0.1506960843605562, "alaU-tRNA[c]__with_aa": 0.1506960843605562, "alaV-tRNA[c]__with_aa": 0.1506960843605562, "alaW-tRNA[c]__with_aa": 0.16798399569533123, "alaX-tRNA[c]__with_aa": 0.16798399569533123}	{"alaT-tRNA[c]__basal": 0.8111630570348657, "alaU-tRNA[c]__basal": 0.8111630570348657, "alaV-tRNA[c]__basal": 0.8111630570348657, "alaW-tRNA[c]__basal": 0.8004635872302526, "alaX-tRNA[c]__basal": 0.8004635872302526, "alaT-tRNA[c]__with_aa": 0.8090622519526568, "alaU-tRNA[c]__with_aa": 0.8090622519526568, "alaV-tRNA[c]__with_aa": 0.8090622519526568, "alaW-tRNA[c]__with_aa": 0.9018454648082586, "alaX-tRNA[c]__with_aa": 0.9018454648082586}
"ALAS-CPLX[c]"	2	27	1.462378189875043e-07	814.2870868033709	695.2084061569661	{"alaT-tRNA[c]": 19.402620447559777, "alaU-tRNA[c]": 19.402620447559777, "alaV-tRNA[c]": 19.402620447559777, "alaW-tRNA[c]": 6.365439556273141, "alaX-tRNA[c]": 6.365439556273141}	{"alaT-tRNA[c]__basal": 0.09591193668870998, "alaU-tRNA[c]__basal": 0.09591193668870998, "alaV-tRNA[c]__basal": 0.09591193668870998, "alaW-tRNA[c]__basal": 0.11774932502410371, "alaX-tRNA[c]__basal": 0.11774932502410371, "alaT-tRNA[c]__with_aa": 0.09241906979021604, "alaU-tRNA[c]__with_aa": 0.09241906979021604, "alaV-tRNA[c]__with_aa": 0.09241906979021604, "alaW-tRNA[c]__with_aa": 0.12815022400800452, "alaX-tRNA[c]__with_aa": 0.12815022400800452}	{"alaT-tRNA[c]__basal": 0.5372003987170807, "alaU-tRNA[c]__basal": 0.5372003987170807, "alaV-tRNA[c]__basal": 0.5372003987170807, "alaW-tRNA[c]__basal": 0.6594918337847887, "alaX-tRNA[c]__basal": 0.6594918337847887, "alaT-tRNA[c]__with_aa": 0.6526948089168969, "alaU-tRNA[c]__with_aa": 0.6526948089168969, "alaV-tRNA[c]__with_aa": 0.6526948089168969, "alaW-tRNA[c]__with_aa": 0.9050882821796487, "alaX-tRNA[c]__with_aa": 0.9050882821796487}
"ALAS-CPLX[c]"	2	28	7.256024873458818e-07	9008.637148623528	1340.3893043505454	{"alaT-tRNA[c]": 419.2758323595371, "alaU-tRNA[c]": 419.2758323595371, "alaV-tRNA[c]": 419.2758323595371, "alaW-tRNA[c]": 113.28165915946093, "alaX-tRNA[c]": 113.28165915946093}	{"alaT-tRNA[c]__basal": 0.23159933304352087, "alaU-tRNA[c]__basal": 0.23159933304352087, "alaV-tRNA[c]__basal": 0.23159933304352087, "alaW-tRNA[c]__basal": 0.23415998715872982, "alaX-tRNA[c]__basal": 0.23415998715872982, "alaT-tRNA[c]__with_aa": 0.19519355338350533, "alaU-tRNA[c]__with_aa": 0.19519355338350533, "alaV-tRNA[c]__with_aa": 0.19519355338350533, "alaW-tRNA[c]__with_aa": 0.22290835309796303, "alaX-tRNA[c]__with_aa": 0.22290835309796303}	{"alaT-tRNA[c]__basal": 0.9218834666785308, "alaU-tRNA[c]__basal": 0.9218834666785308, "alaV-tRNA[c]__basal": 0.9218834666785308, "alaW-tRNA[c]__basal": 0.9320708317045892, "alaX-tRNA[c]__basal": 0.9320708317045892, "alaT-tRNA[c]__with_aa": 0.8151464377695283, "alaU-tRNA[c]__with_aa": 0.8151464377695283, "alaV-tRNA[c]__with_aa": 0.8151464377695283, "alaW-tRNA[c]__with_aa": 0.9309175618376268, "alaX-tRNA[c]__with_aa": 0.9309175618376268}
"ALAS-CPLX[c]"	2	29	2.3070976840866048e-07	1778.8337219089474	144.02477277411361	{"alaT-tRNA[c]": 114.22369719653992, "alaU-tRNA[c]": 114.22369719653992, "alaV-tRNA[c]": 114.22369719653992, "alaW-tRNA[c]": 28.004392064507723, "alaX-tRNA[c]": 28.004392064507723}	{"alaT-tRNA[c]__basal": 0.16719333742456294, "alaU-tRNA[c]__basal": 0.16719333742456294, "alaV-tRNA[c]__basal": 0.16719333742456294, "alaW-tRNA[c]__basal": 0.15338651496009878, "alaX-tRNA[c]__basal": 0.15338651496009878, "alaT-tRNA[c]__with_aa": 0.18530803150578254, "alaU-tRNA[c]__with_aa": 0.18530803150578254, "alaV-tRNA[c]__with_aa": 0.18530803150578254, "alaW-tRNA[c]__with_aa": 0.1920304616102451, "alaX-tRNA[c]__with_aa": 0.1920304616102451}	{"alaT-tRNA[c]__basal": 0.7080088420420372, "alaU-tRNA[c]__basal": 0.7080088420420372, "alaV-tRNA[c]__basal": 0.7080088420420372, "alaW-tRNA[c]__basal": 0.6495778471910251, "alaX-tRNA[c]__basal": 0.6495778471910251, "alaT-tRNA[c]__with_aa": 0.869500362769798, "alaU-tRNA[c]__with_aa": 0.869500362769798, "alaV-tRNA[c]__with_aa": 0.869500362769798, "alaW-tRNA[c]__with_aa": 0.9010664739269767, "alaX-tRNA[c]__with_aa": 0.9010664739269767}
"ALAS-CPLX[c]"	2	30	1.4420875428936268e-07	1084.842522953162	1090.965231439731	{"alaT-tRNA[c]": 24.975177551117905, "alaU-tRNA[c]": 24.975177551117905, "alaV-tRNA[c]": 24.975177551117905, "alaW-tRNA[c]": 8.65151761546407, "alaX-tRNA[c]": 8.65151761546407}	{"alaT-tRNA[c]__basal": 0.11186456640083207, "alaU-tRNA[c]__basal": 0.11186456640083207, "alaV-tRNA[c]__basal": 0.11186456640083207, "alaW-tRNA[c]__basal": 0.14500708853023528, "alaX-tRNA[c]__basal": 0.14500708853023528, "alaT-tRNA[c]__with_aa": 0.09924106145087032, "alaU-tRNA[c]__with_aa": 0.09924106145087032, "alaV-tRNA[c]__with_aa": 0.09924106145087032, "alaW-tRNA[c]__with_aa": 0.1453136492760545, "alaX-tRNA[c]__with_aa": 0.1453136492760545}	{"alaT-tRNA[c]__basal": 0.6006945495026714, "alaU-tRNA[c]__basal": 0.6006945495026714, "alaV-tRNA[c]__basal": 0.6006945495026714, "alaW-tRNA[c]__basal": 0.778650950921168, "alaX-tRNA[c]__basal": 0.778650950921168, "alaT-tRNA[c]__with_aa": 0.621957584094696, "alaU-tRNA[c]__with_aa": 0.621957584094696, "alaV-tRNA[c]__with_aa": 0.621957584094696, "alaW-tRNA[c]__with_aa": 0.9106600529593882, "alaX-tRNA[c]__with_aa": 0.9106600529593882}
"ALAS-CPLX[c]"	2	31	2.5443995163260727e-07	2373.649689891577	1206.4505453671488	{"alaT-tRNA[c]": 99.49823347603123, "alaU-tRNA[c]": 99.49823347603123, "alaV-tRNA[c]": 99.49823347603123, "alaW-tRNA[c]": 25.918916041702914, "alaX-tRNA[c]": 25.918916041702914}	{"alaT-tRNA[c]__basal": 0.20374437048931998, "alaU-tRNA[c]__basal": 0.20374437048931998, "alaV-tRNA[c]__basal": 0.20374437048931998, "alaW-tRNA[c]__basal": 0.1986021636412515, "alaX-tRNA[c]__basal": 0.1986021636412515, "alaT-tRNA[c]__with_aa": 0.17579576553891474, "alaU-tRNA[c]__with_aa": 0.17579576553891474, "alaV-tRNA[c]__with_aa": 0.17579576553891474, "alaW-tRNA[c]__with_aa": 0.1935630950423243, "alaX-tRNA[c]__with_aa": 0.1935630950423243}	{"alaT-tRNA[c]__basal": 0.8996263149290332, "alaU-tRNA[c]__basal": 0.8996263149290332, "alaV-tRNA[c]__basal": 0.8996263149290332, "alaW-tRNA[c]__basal": 0.876954247726286, "alaX-tRNA[c]__basal": 0.876954247726286, "alaT-tRNA[c]__with_aa": 0.8378666575694618, "alaU-tRNA[c]__with_aa": 0.8378666575694618, "alaV-tRNA[c]__with_aa": 0.8378666575694618, "alaW-tRNA[c]__with_aa": 0.9225620308886234, "alaX-tRNA[c]__with_aa": 0.9225620308886234}
"ALAS-CPLX[c]"	2	32	1.874481279409639e-07	1756.90962179284	976.2764768195618	{"alaT-tRNA[c]": 58.20527861155918, "alaU-tRNA[c]": 58.20527861155918, "alaV-tRNA[c]": 58.20527861155918, "alaW-tRNA[c]": 19.125386612947526, "alaX-tRNA[c]": 19.125386612947526}	{"alaT-tRNA[c]__basal": 0.14651634866834948, "alaU-tRNA[c]__basal": 0.14651634866834948, "alaV-tRNA[c]__basal": 0.14651634866834948, "alaW-tRNA[c]__basal": 0.1801668305124974, "alaX-tRNA[c]__basal": 0.1801668305124974, "alaT-tRNA[c]__with_aa": 0.13148419495237906, "alaU-tRNA[c]__with_aa": 0.13148419495237906, "alaV-tRNA[c]__with_aa": 0.13148419495237906, "alaW-tRNA[c]__with_aa": 0.18261303675190602, "alaX-tRNA[c]__with_aa": 0.18261303675190602}	{"alaT-tRNA[c]__basal": 0.669951312944829, "alaU-tRNA[c]__basal": 0.669951312944829, "alaV-tRNA[c]__basal": 0.669951312944829, "alaW-tRNA[c]__basal": 0.8237541723101506, "alaX-tRNA[c]__basal": 0.8237541723101506, "alaT-tRNA[c]__with_aa": 0.6619680008696918, "alaU-tRNA[c]__with_aa": 0.6619680008696918, "alaV-tRNA[c]__with_aa": 0.6619680008696918, "alaW-tRNA[c]__with_aa": 0.9193539428483782, "alaX-tRNA[c]__with_aa": 0.9193539428483782}
"ALAS-CPLX[c]"	2	34	2.6767838908283464e-07	3736.4085515701663	1420.9006212085737	{"alaT-tRNA[c]": 145.8100172147158, "alaU-tRNA[c]": 145.8100172147158, "alaV-tRNA[c]": 145.8100172147158, "alaW-tRNA[c]": 38.28017958502195, "alaX-tRNA[c]": 38.28017958502195}	{"alaT-tRNA[c]__basal": 0.20431923434256985, "alaU-tRNA[c]__basal": 0.20431923434256985, "alaV-tRNA[c]__basal": 0.20431923434256985, "alaW-tRNA[c]__basal": 0.20072750811795803, "alaX-tRNA[c]__basal": 0.20072750811795803, "alaT-tRNA[c]__with_aa": 0.17090083742394763, "alaU-tRNA[c]__with_aa": 0.17090083742394763, "alaV-tRNA[c]__with_aa": 0.17090083742394763, "alaW-tRNA[c]__with_aa": 0.1896419406735637, "alaX-tRNA[c]__with_aa": 0.1896419406735637}	{"alaT-tRNA[c]__basal": 0.8614965731139936, "alaU-tRNA[c]__basal": 0.8614965731139936, "alaV-tRNA[c]__basal": 0.8614965731139936, "alaW-tRNA[c]__basal": 0.8463859228985595, "alaX-tRNA[c]__basal": 0.8463859228985595, "alaT-tRNA[c]__with_aa": 0.7650785794544024, "alaU-tRNA[c]__with_aa": 0.7650785794544024, "alaV-tRNA[c]__with_aa": 0.7650785794544024, "alaW-tRNA[c]__with_aa": 0.8490110084405351, "alaX-tRNA[c]__with_aa": 0.8490110084405351}
